,provider,title,name,preview,tree,group,abstract,keywords,legend,contact,endpoint,metadata,update,service,max_zoom,center_lat,center_lon,bbox,keywords_nlp,summary,lang_3,lang_2,metaquality,title_fr,abstract_fr,keywords_fr,keywords_nlp_fr
17413,KT_TI,[CH-086.1] Assi delle strade nazionali - Punti di riferimento,ch_086_1_v1_1_strade_nazionali_rif_punti,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_086_1_v1_1_strade_nazionali_rif_punti,ch_086_1_v1_1_strade_nazionali_rif_punti,Punti di riferimento lungo gli assi delle strade nazionali,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,4.0,46.21,8.81,8.543188 45.83692 9.083377 46.582222,"assi, riferimento lungo, punti, strade nazionali",summary,ITA,IT,25,[CH -086.1] Axes des routes nationales - Points de référence,Points de référence le long des haches des routes nationales,Dans,"haches, longue référence, points, routes nationales"
17414,KT_TI,[CH-153.1] Gestione agricola: superfici d-utilizzazione,ch_153_1_v2_0_gestione_agricola_superfici_utilizzazione,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_153_1_v2_0_gestione_agricola_superfici_utilizzazione,ch_153_1_v2_0_gestione_agricola_superfici_utilizzazione,"Le Superfici d’utilizzazione comprendono le superfici agricole di cui all’ordinanza sulla terminologia agricola (OTerm), all’ordinanza sui pagamenti diretti (OPD) e alle definizioni risultanti (codifici incl.) dalle utilizzazioni. Rientrano inoltre anche quelle superfici escluse dai pagamenti diretti e /o non riconosciute come superfici agricole utili (SAU). Le superfici d’utilizzazione e i simboli puntiformi (alberi) da registrare devono trovarsi all’interno delle Unità di gestione attribuite al gestore.",nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,3.0,46.23,8.81,8.371279 45.814786 9.256132 46.639864,"gestore, oterm, gestione attribuite, definizioni risultanti, superfici agricole utili, terminologia agricola, unità, alberi, codifici incl, pagamenti diretti, simboli puntiformi, sau, superfici escluse, opd, utilizzazioni, ’ ordinanza, ’ interno, superfici agricole",summary,ITA,IT,25,[CH-153.1] Gestion agricole: D-Users Surfaces,"Les surfaces d utilisation incluent les surfaces agricoles mentionnées dans l ordonnance sur la terminologie agricole (extérieure), la commande sur les paiements directs (OPD) et les définitions résultantes (codes consacrés) à partir des utilisations. Il existe également ces surfaces exclues des paiements directs et / ou non reconnus en tant que surfaces agricoles utiles (SAU). Les surfaces d utilisation et les symboles ponctuelles (arbres) à enregistrer doivent être dans les unités de gestion attribuées au gestionnaire.",Dans,"Gestionnaire, OTRER, gestion attribuée, définitions qui en résultent, surfaces agricoles utiles, terminologie agricole, unités, arbres, codes inclus, paiements directs, symboles ponctuels, SAU, surfaces à l exclusion, OPD, utilisations, «ordonnance», surfaces agricoles internes"
17442,KT_TI,[CH-151.1] Catasto viticolo,ch_151_1_v2_0_catasto_viticolo,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_151_1_v2_0_catasto_viticolo,ch_151_1_v2_0_catasto_viticolo,"Il Catasto viticolo è un geodato di base di diritto federale e indica, secondo i principi della Confederazione, le superfici con impianti di vigneti e quelle oggetto di una ricostituzione. Per i nuovi impianti di vigneti è necessaria l’autorizzazione del Cantone e in Ticino bisogna seguire una procedura specifica (vedi impianti, ampliamenti, ricostituzioni), così come bisogna notificare allo stesso eventuali ricostituzioni. Per l’allestimento del catasto viticolo può essere utilizzata come base la misurazione ufficiale.",nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,4.0,46.15,8.88,8.568379 45.816155 9.200279 46.487296,"’ allestimento, oggetto, ticino bisogna seguire, cantone, ricostituzioni così, ’ autorizzazione, catasto viticolo, confederazione, impianti, principi, nuovi impianti, geodato, vigneti, diritto federale, procedura specifica, stesso eventuali ricostituzioni, base, misurazione ufficiale, ricostituzione, vedi impianti, superfici",summary,ITA,IT,25,[CH-151.1] Cadastre Varicolo,"Le Cadastre varicolo est un géodate fondamental de la loi fédérale et indique, selon les principes de la Confédération, les surfaces avec des plantes de vignobles et celles soumises à une reconstitution. Pour les nouveaux systèmes de vignobles, l autorisation du canton est requise et dans Ticino, une procédure spécifique doit être suivie (voir les systèmes, les extensions, les reconstitutions), ainsi que pour informer toute reconstitution. Pour la préparation du cadastre varicolo, la mesure officielle peut être utilisée comme base.",dans,"«Énoncé, objet, ticino doit être suivi, canton, reconstitutions», autorisation, Cadastre de crise, confédération, plantes, principes, nouvelles plantes, géodato, vignobles, loi fédérale, procédure spécifique, même reconstitution, base, mesure officielle, reconstitution, voir Systèmes, surfaces"
17443,KT_TI,[CH-073a.1] Piani di utilizzazione (cantonali) - Zona base,ch_073a_1_v1_2_piani_utilizzazione_cantonali_zone_base,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_073a_1_v1_2_piani_utilizzazione_cantonali_zone_base,ch_073a_1_v1_2_piani_utilizzazione_cantonali_zone_base,"Piani di utilizzazione (cantonali) per gli atti pianificatori che hanno seguito un iter procedurale ai sensi della LST, limitatamente alle zone base.",nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,3.0,46.23,8.77,8.371279 45.816033 9.17434 46.638614,"lst, cantonali, atti pianificatori, zone base, sensi, piani, iter procedurale, utilizzazione",summary,ITA,IT,25,[CH -073A.1] Utiliser des plans (cantonaux) - Zone de base,"Utiliser des plans (cantonaux) pour les actes de planification qui ont suivi un processus de procédure conformément à la LST, limité aux domaines de base.",Dans,"LST, cantonals, actes de planification, domaines de base, sens, plans, processus procédural, utilisation"
17444,KT_TI,[CH-073b.1] Piani di utilizzazione (comunali) - Zone base,ch_073b_1_v1_2_piani_utilizzazione_comunali_zone_base,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_073b_1_v1_2_piani_utilizzazione_comunali_zone_base,ch_073b_1_v1_2_piani_utilizzazione_comunali_zone_base,"Piani di utilizzazione (comunali) per gli atti pianificatori che hanno seguito un iter procedurale ai sensi della LST, limitatamente alle zone base.",nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,4.0,46.21,8.8,8.499157 45.838682 9.100276 46.587024,"lst, atti pianificatori, zone base, sensi, piani, iter procedurale, utilizzazione",summary,ITA,IT,25,[CH -073B.1] Utiliser des plans (municipaux) - Zones de base,Les plans d utilisation (municipaux) pour les actes de planification qui ont suivi un processus de procédure conformément à la LST limitée aux domaines de base.,Dans,"LST, actes de planification, domaines de base, sens, plans, processus procédural, utilisation"
17445,KT_TI,[CH-073b.1] Piani di utilizzazione (comunali) - Zone sovrapposte,ch_073b_1_v1_2_piani_utilizzazione_comunali_zone_sovrapposte,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_073b_1_v1_2_piani_utilizzazione_comunali_zone_sovrapposte,ch_073b_1_v1_2_piani_utilizzazione_comunali_zone_sovrapposte,"Piani di utilizzazione (comunali) per gli atti pianificatori che hanno seguito un iter procedurale ai sensi della LST, limitatamente alle zone sovrapposte.",nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,4.0,46.21,8.8,8.499905 45.838682 9.100242 46.58589,"lst, atti pianificatori, zone sovrapposte, sensi, piani, iter procedurale, utilizzazione",summary,ITA,IT,25,[CH -073B.1] Utiliser des plans (municipaux) - zones de chevauchement,"Les plans d utilisation (municipaux) pour les actes de planification qui ont suivi un processus de procédure conformément à LST, limité aux zones superposées.",Dans,"LST, les actes de planification, les zones qui se chevauchent, les sens, les plans, le processus de procédure, l utilisation"
17446,KT_TI,[CH-073a.1] Piani di utilizzazione (cantonali) - Zone sovrapposte,ch_073a_1_v1_2_piani_utilizzazione_cantonali_zone_sovrapposte,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_073a_1_v1_2_piani_utilizzazione_cantonali_zone_sovrapposte,ch_073a_1_v1_2_piani_utilizzazione_cantonali_zone_sovrapposte,"Piani di utilizzazione (cantonali) per gli atti pianificatori che hanno seguito un iter procedurale ai sensi della LST, limitatamente alle zone sovrapposte.",nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,4.0,46.11,8.94,8.840035 45.830884 9.047248 46.383305,"lst, cantonali, atti pianificatori, zone sovrapposte, sensi, piani, iter procedurale, utilizzazione",summary,ITA,IT,25,[CH -073A.1] Utiliser des plans (cantonals) - zones de chevauchement,"Les plans d utilisation (cantonaux) pour les actes de planification qui ont suivi un processus de procédure conformément à la LST, limité aux zones superposées.",Dans,"LST, cantonals, actes de planification, zones qui se chevauchent, sens, plans, processus procédural, utilisation"
17447,KT_TI,[CH-076a.1] Zone di pianificazione (cantonali),ch_076a_1_v1_1_zone_pianificazione_cantonali,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_076a_1_v1_1_zone_pianificazione_cantonali,ch_076a_1_v1_1_zone_pianificazione_cantonali,Zone di pianificazione (cantonali) per gli atti pianificatori che hanno seguito un iter procedurale ai sensi della LST.,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,1.0,0.0,0.0,0.0 0.0 0.0 0.0,"lst, cantonali, atti pianificatori, sensi, pianificazione, zone, iter procedurale",summary,ITA,IT,25,[CH-076A.1] Zones de planification (cantonals),Les zones de planification (cantonal) pour les actes de planification qui ont suivi un processus de procédure conformément à la LST.,Dans,"LST, cantonals, actes de planification, sens, planification, zones, processus procédural"
17448,KT_TI,[CH-076b.1] Zone di pianificazione (comunali),ch_076b_1_v1_1_zone_pianificazione_comunali,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_076b_1_v1_1_zone_pianificazione_comunali,ch_076b_1_v1_1_zone_pianificazione_comunali,Zone di pianificazione (comunali) per gli atti pianificatori che hanno seguito un iter procedurale ai sensi della LST.,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,6.0,46.07,8.88,8.837418 45.999295 8.927201 46.143115,"lst, atti pianificatori, sensi, pianificazione, zone, iter procedurale",summary,ITA,IT,25,[CH-076B.1] Zones de planification (municipal),Les zones de planification (municipaux) pour les actes de planification qui ont suivi un processus de procédure conformément à la LST.,Dans,"LST, actes de planification, sens, planification, zones, processus procédural"
17449,KT_TI,[CH-131.1] Zone di protezione delle acque sotterranee - validate,ch_131_1_v1_2_zone_protezione_acque_sotterranee_validate,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_131_1_v1_2_zone_protezione_acque_sotterranee_validate,ch_131_1_v1_2_zone_protezione_acque_sotterranee_validate,"Delimitazione delle zone di protezione delle acque sotterranee, volte a tutelare le captazioni ad uso potabile di interesse pubblico. Attività di competenza del proprietario della captazione. Il Cantone (UPAAI) accompagna il proprietario nell-iter di approvazione del piano di protezione delle acque sotterranee (PPAS).",nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,3.0,46.2,8.79,8.444549 45.820905 9.145274 46.57753,"delimitazione, ppas, proprietario, interesse pubblico, captazione, iter, approvazione, upaai, zone, captazioni, protezione, attività, acque sotterranee, piano, cantone, uso potabile, competenza",summary,ITA,IT,25,[CH -131.1] Zones de protection de l eau de base - validés,"Délimitation des zones de protection des eaux souterraines, visant à protéger les chapelles pour utiliser l intérêt public. Activités de compétence du propriétaire de la captation. Le canton (Upaai) accompagne le propriétaire dans l approbation de l approbation du plan de protection de l eau souterrain (APP).",Dans,"Délimitation, APP, propriétaire, intérêt public, captation, processus, approbation, upaai, zones, captures, protection, activités, eaux souterraines, plan, canton, consommation d alcool, compétence"
17450,KT_TI,[CH-131.1] Zone di protezione delle acque sotterranee - indicative,ch_131_1_v1_2_zone_protezione_acque_sotterranee_indicative,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_131_1_v1_2_zone_protezione_acque_sotterranee_indicative,ch_131_1_v1_2_zone_protezione_acque_sotterranee_indicative,"Delimitazione delle zone di protezione delle acque sotterranee, volte a tutelare le captazioni ad uso potabile di interesse pubblico. Attività di competenza del proprietario della captazione. Il Cantone (UPAAI) accompagna il proprietario nell-iter di approvazione del piano di protezione delle acque sotterranee (PPAS).",nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,4.0,46.26,8.79,8.43899 45.905497 9.135428 46.608825,"delimitazione, ppas, proprietario, interesse pubblico, captazione, iter, approvazione, upaai, zone, captazioni, protezione, attività, acque sotterranee, piano, cantone, uso potabile, competenza",summary,ITA,IT,25,[CH -131.1] Zones de protection de l eau de base - indicative,"Délimitation des zones de protection des eaux souterraines, visant à protéger les chapelles pour utiliser l intérêt public. Activités de compétence du propriétaire de la captation. Le canton (Upaai) accompagne le propriétaire dans l approbation de l approbation du plan de protection de l eau souterrain (APP).",Dans,"Délimitation, APP, propriétaire, intérêt public, captation, processus, approbation, upaai, zones, captures, protection, activités, eaux souterraines, plan, canton, consommation d alcool, compétence"
17452,KT_TI,[CH-145.1] Gradi di sensibilità  al rumore (in zone d-utilizzazione),ch_145_1_v1_2_gradi_sensibilita_rumore,n.a.,KT_TI/Geoservizi WFS sui geodati di base di diritto federale relativi al territorio del Canton Ticino/ch_145_1_v1_2_gradi_sensibilita_rumore,ch_145_1_v1_2_gradi_sensibilita_rumore,Gradi di sensibilità al rumore (in zone d-utilizzazione) per gli atti pianificatori che hanno seguito un iter procedurale ai sensi della LST.,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ch,nan,nan,WFS,4.0,46.21,8.83,8.498953 45.827381 9.151948 46.587024,"lst, rumore, atti pianificatori, sensi, zone d, sensibilità, gradi, iter procedurale, utilizzazione",summary,ITA,IT,25,[CH-145.1] degrés de sensibilité au bruit (dans les utilisateurs D),Degrés de sensibilité au bruit (dans les utilisateurs D) pour les actes de planification qui ont suivi un processus de procédure conformément à la LST.,Dans,"LST, bruit, actes de planification, sens, zones D, sensibilité, diplômes, processus procédural, utilisation"
17453,KT_TI,[AC-023.2] Rive laghi - Fruibilità - Affacci puntuali,ac_023_2_v1_0_rive_laghi_fruibilita_affacci,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_023_2_v1_0_rive_laghi_fruibilita_affacci,ac_023_2_v1_0_rive_laghi_fruibilita_affacci,Rive laghi - Fruibilità - Affacci puntuali.,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,5.0,46.04,8.86,8.703272 45.905297 9.011521 46.180662,"fruibilità, affacci puntuali, rive laghi",summary,ITA,IT,25,[AC -023.2] Rive Lakes - Utilisation - Vues ponctuelles,Rive Lakes - Utilisation - vues ponctuelles.,Dans,"utilisabilité, vues ponctuelles, banques de lacs"
17454,KT_TI,[AC-030.1] Natura e paesaggio - Area protetta,ac_030_1_v1_0_natura_paesaggio_area_protetta,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_030_1_v1_0_natura_paesaggio_area_protetta,ac_030_1_v1_0_natura_paesaggio_area_protetta,Natura e paesaggio - Area protetta,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,3.0,46.23,8.77,8.371516 45.816068 9.174523 46.638626,"paesaggio, natura, area protetta",summary,ITA,IT,25,[AC -030.1] Nature et paysage - zone protégée,Nature et paysage - zone protégée,Dans,"Paysage, nature, zone protégée"
17455,KT_TI,[AC-070.1] Assi delle strade comunali e di altri enti,ac_070_1_v1_1_assi_strade_comunali_altri_enti_assi,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_070_1_v1_1_assi_strade_comunali_altri_enti_assi,ac_070_1_v1_1_assi_strade_comunali_altri_enti_assi,Assi delle strade comunali e di altri enti derivati dal geodato CH 038.1 SwissTLM di Swisstopo elaborati per Mistra.,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,3.0,46.21,8.76,8.377292 45.818774 9.146598 46.610343,"swisstopo elaborati, 1 swisstlm, geodato ch 038, mistra, altri enti derivati, strade comunali",summary,ITA,IT,25,[AC-070.1] Axes des routes municipales et autres entités,L axe des routes municipales et d autres corps dérivés du Geodato CH 038.1 Swisstlm de Swisstope développé pour les brumes.,Dans,"Swisstope Elaborate, 1 Swisstlm, Geodato CH 038, Mista, autres corps dérivés, routes municipales"
17456,KT_TI,[AC-013.1] Aziende,ac_013_1_v1_0_prevenzione_incidenti_rilevanti_azienda,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_013_1_v1_0_prevenzione_incidenti_rilevanti_azienda,ac_013_1_v1_0_prevenzione_incidenti_rilevanti_azienda,Aziende con potenziale di pericolo chimico o biologico.,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,4.0,46.15,8.89,8.72263 45.832429 9.054237 46.476492,"pericolo chimico, aziende, potenziale",summary,ITA,IT,25,[AC-013.1] Compagnies,Les entreprises dotées d un potentiel de danger chimique ou biologique.,Dans,"danger chimique, entreprises, potentiel"
17457,KT_TI,"[AC-023.2] Rive laghi - Fruibilità - Bagni pubblici, campeggi e lidi",ac_023_2_v1_0_rive_laghi_fruibilita_bcl,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_023_2_v1_0_rive_laghi_fruibilita_bcl,ac_023_2_v1_0_rive_laghi_fruibilita_bcl,"Rive laghi - Fruibilità - Bagni pubblici, campeggi e lidi.",nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,5.0,46.04,8.85,8.700286 45.904439 8.994613 46.178935,"fruibilità, bagni pubblici, campeggi, rive laghi, lidi",summary,ITA,IT,25,"[AC -023.2] Rive Lakes - Utilisabilité - Salles de bain publiques, campings et rives","Rive Lakes - Utilisabilité - salles de bains publiques, campings et rives.",Dans,"utilisabilité, salles de bains publiques, campings, lacs, rives"
17459,KT_TI,"[AC-023.3] Curve batimetriche 1, 2 o 5m",ac_023_3_v1_0_rive_laghi_batimetria_ceresio_cb_1m_2m_5m,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_023_3_v1_0_rive_laghi_batimetria_ceresio_cb_1m_2m_5m,ac_023_3_v1_0_rive_laghi_batimetria_ceresio_cb_1m_2m_5m,"Curve batimetriche lago Ceresio ogni 1, 2 o 5 metri.",nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,6.0,45.96,8.94,8.858033 45.904468 9.025509 46.016964,"5 metri, 2",summary,ITA,IT,25,"[AC-023.3] Courbes batimétriques 1, 2 ou 5m","Courbes batimétriques Lake Ceresio tous les 1, 2 ou 5 mètres.",Dans,"5 mètres, 2"
17460,KT_TI,[AC-023.1] Rive laghi - canneti potenziali,ac_023_1_v1_0_rive_laghi_canneti_potenziali,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_023_1_v1_0_rive_laghi_canneti_potenziali,ac_023_1_v1_0_rive_laghi_canneti_potenziali,Canneti rilevati e canneti potenziali sulle rive dei laghi (Ceresio e Verbano).,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,6.0,45.96,8.94,8.869704 45.905975 9.018861 46.016084,"laghi, canneti potenziali, verbano, ceresio, canneti rilevati, rive",summary,ITA,IT,25,[AC -023.1] Rive Lakes - Anches potentielles,Réduits et anches potentielles sur les rives des lacs (Ceresio et Verbano).,Dans,"Lacs, anches potentielles, Verbano, Ceresio, détecté des anches, des banques"
17461,KT_TI,[AC-023.1] Rive laghi - canneti rilevati,ac_023_1_v1_0_rive_laghi_canneti_rilevati,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_023_1_v1_0_rive_laghi_canneti_rilevati,ac_023_1_v1_0_rive_laghi_canneti_rilevati,Canneti rilevati e canneti potenziali sulle rive dei laghi (Ceresio e Verbano).,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,5.0,45.97,8.99,8.857309 45.901476 9.125723 46.037462,"laghi, canneti potenziali, verbano, ceresio, canneti rilevati, rive",summary,ITA,IT,25,[AC -023.1] Rive Laghi - Canes détectées,Réduits et anches potentielles sur les rives des lacs (Ceresio et Verbano).,Dans,"Lacs, anches potentielles, Verbano, Ceresio, ont détecté des anches, des banques"
17462,KT_TI,[AC-006.1] Cantieri stradali linee,ac_006_1_v1_1_cantieri_stradali_linee,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_006_1_v1_1_cantieri_stradali_linee,ac_006_1_v1_1_cantieri_stradali_linee,Linee relative ai cantieri in corso sulla rete delle strade cantonali.,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,4.0,46.2,8.73,8.390737 45.839711 9.073621 46.567437,"cantieri, linee relative, rete, strade cantonali, corso",summary,ITA,IT,25,[AC-006.1] Lignes de construction de la route,Lignes relatives aux chantiers de construction en cours sur le réseau de routes cantonales.,Dans,"Sites de construction, lignes connexes, réseau, routes cantonales, cours"
17463,KT_TI,[AC-006.1] Cantieri stradali punti,ac_006_1_v1_1_cantieri_stradali_punti,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_006_1_v1_1_cantieri_stradali_punti,ac_006_1_v1_1_cantieri_stradali_punti,Punti relativi ai cantieri in corso sulla rete delle strade cantonali.,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,4.0,46.2,8.75,8.417671 45.840392 9.072433 46.563398,"cantieri, punti relativi, rete, strade cantonali, corso",summary,ITA,IT,25,[AC-006.1] Points de construction de la route,Points relatifs aux chantiers de construction en cours sur le réseau de routes cantonales.,Dans,"Sites de construction, points relatifs, réseau, routes cantonales, cours"
17465,KT_TI,[AC-004.1] Citazioni,ac_004_1_v1_1_guida_letteraria_svizzera_italiana_citazioni,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_004_1_v1_1_guida_letteraria_svizzera_italiana_citazioni,ac_004_1_v1_1_guida_letteraria_svizzera_italiana_citazioni,Guida letteraria della Svizzera italiana - citazioni.,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,3.0,46.21,9.27,8.37825 45.805515 10.163252 46.616678,"guida letteraria, citazioni, svizzera italiana",summary,ITA,IT,25,[AC-004.1] Citations,Guide littéraire de la Suisse italienne - Citations.,Dans,"Guide littéraire, citations, Suisse italienne"
17467,KT_TI,[AC-023.2] Rive laghi - Fruibilità - Collegamenti trasversali,ac_023_2_v1_0_rive_laghi_fruibilita_collegamenti,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_023_2_v1_0_rive_laghi_fruibilita_collegamenti,ac_023_2_v1_0_rive_laghi_fruibilita_collegamenti,Rive laghi - Fruibilità - Collegamenti trasversali.,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,5.0,46.03,8.86,8.70414 45.904682 9.010798 46.156965,"fruibilità, collegamenti trasversali, rive laghi",summary,ITA,IT,25,[AC -023.2] Rive Lakes - Utilisabilité - Connexions transversales,Rive Lakes - Utilisabilité - Connexions transversales.,Dans,"utilisabilité, connexions transversales, banques bancaires"
17469,KT_TI,[AC-030.1] Natura e paesaggio - Corridoio ecologico,ac_030_1_v1_0_natura_paesaggio_corridoio_ecologico,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_030_1_v1_0_natura_paesaggio_corridoio_ecologico,ac_030_1_v1_0_natura_paesaggio_corridoio_ecologico,Natura e paesaggio - Corridoio ecologico,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,3.0,46.23,8.74,8.372157 45.844119 9.098757 46.622092,"corridoio ecologico, paesaggio, natura",summary,ITA,IT,25,[AC -030.1] Nature et paysage - Corridor écologique,Nature et paysage - Corridor écologique,Dans,"Corridor écologique, paysage, nature"
17471,KT_TI,[AC-023.3] Curve di livello CN25,ac_023_3_v1_0_batimetria_lago_ceresio_curve_livello_cn25,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_023_3_v1_0_batimetria_lago_ceresio_curve_livello_cn25,ac_023_3_v1_0_batimetria_lago_ceresio_curve_livello_cn25,Curve di livello CN25.,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,5.0,45.97,8.99,8.857884 45.900552 9.124844 46.039348,"livello cn25, curve",summary,ITA,IT,25,[AC-023.3] Courbe du niveau CN25,Courbes Curva CN25.,Dans,"Niveau CN25, courbes"
17475,KT_TI,[AC-065b.1] Disponibilità piani regolatori,ac_065b_1_v1_0_disponibilita_piani_regolatori,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_065b_1_v1_0_disponibilita_piani_regolatori,ac_065b_1_v1_0_disponibilita_piani_regolatori,Disponibilità piani regolatori secondo modello minimo cantonale (TI-028b.1).,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,3.0,46.2,8.8,8.430123 45.816033 9.172767 46.589089,,summary,ITA,IT,25,[AC-065B.1] Plans de réglementation de la disponibilité,Plans de réglementation de la disponibilité en fonction du modèle cantonal minimum (TI-028B.1).,Dans,
17476,KT_TI,[AC-065a.1] Disponibilità piani di utilizzazione cantonali,ac_065a_1_v1_0_disponibilita_piani_utilizzazione_cantonali,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_065a_1_v1_0_disponibilita_piani_utilizzazione_cantonali,ac_065a_1_v1_0_disponibilita_piani_utilizzazione_cantonali,Disponibilità dei piani di utilizzazione cantonali secondo modello cantonale (TI-028a.1).,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,3.0,46.21,8.79,8.431913 45.829459 9.151948 46.587647,"piani, disponibilità",summary,ITA,IT,25,[AC-065A.1] Plans de disponibilité pour une utilisation Cantonal,Disponibilité des plans d utilisation cantonale selon le modèle cantonal (TI-028A.1).,dans,"plans, disponibilité"
17480,KT_TI,[AC-030.1] Natura e paesaggio - Habitat,ac_030_1_v1_0_natura_paesaggio_habitat,n.a.,KT_TI/Geoservizi WFS dei dati di competenza dell-Amministrazione Cantonale/ac_030_1_v1_0_natura_paesaggio_habitat,ac_030_1_v1_0_natura_paesaggio_habitat,Natura e paesaggio - Habitat,nan,nan,nan,https://wfs.geo.ti.ch/wfs_ac,nan,nan,WFS,4.0,46.14,8.86,8.623174 45.834619 9.102268 46.446441,"paesaggio, natura, habitat",summary,ITA,IT,25,[AC -030.1] Nature et paysage - Habitat,Nature et paysage - Habitat,Dans,"Paesaggio, nature, habitat"
