,provider,title,name,preview,tree,group,abstract,keywords,legend,contact,endpoint,metadata,update,service,max_zoom,center_lat,center_lon,bbox,keywords_nlp,summary,lang_3,lang_2,metaquality,title_de,abstract_de,keywords_de,keywords_nlp_de
26168,KT_AG,"Gefahrenhinweiskarte Hochwasser, Generalisierung für Richtplan",ch_ag_geo_are_ghkrichtp_01,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gefahrenhinweiskarte Hochwasser, Generalisierung für Richtplan||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_ghkrichtp_01||1.3.0&E=2647679.536876081&N=1247876.6854364069&zoom=4","Die Gefahrenhinweisgebiete Hochwasser zeigen für den ganzen Kanton die Gebiete, die bei einem Extremereignis von Hochwasser betroffen sein könnten. Die Gefahrenhinweisgebiete weisen Unschärfen auf. Sie sind nicht parzellenscharf abgegrenzt und berücksichtigen lokale Gegebenheiten nicht vollständig. Die Gefahrenhinweisgebiete sind eine Grundlage für die Grobbeurteilung der Hochwassergefahr.Die Daten sind auf den Massstab 1 : 100-000 generalisiert und dürfen nur zusammen mit der PK 100 verwendet werden. Der Datensatz Gefahrenhinweiskarte Hochwasser 1:100-000 (Nr. 1605) stellt die Daten mit der damaligen Grundnutzung der Richtplan-Geamtkarte und der LK100 dar.","Naturbedingte Risiken, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Gefahrenhinweiskarte Hochwasser, Generalisierung für Richtplan",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center?
26169,KT_AG,Gefahrenhinweisgebiete Überflutung steile Gebiete,ch_ag_geo_are_ghksteil,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gefahrenhinweisgebiete Überflutung steile Gebiete||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_ghksteil||1.3.0&E=2647679.536876081&N=1247876.6854364069&zoom=3,"Die Gefahrenhinweisgebiete Überflutung steiler Gebiete sind ein Element des Projekts Gefahrenhinweiskarte. Sie umfassen für den ganzen Kanton die steilen Gebiete (> 2 % Gefälle), die bei einem Extremereignis von Hochwasser betroffen sein könnten. Sie enthalten jedoch keine Aussage über die Eintretenswahrscheinlichkeit und Intensität von Ereignissen. Die Gefahrenhinweisgebiete weisen eine Unschärfe auf, sind also nicht parzellenscharf abgegrenzt. Die Daten sind auf den Massstab 1 : 50-000 generalisiert und dürfen nur zusammen mit der LK 50 verwendet werden.","Gewässer, Naturbedingte Risiken",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,Gefahrenhinweisgebiete Überflutung steile Gebiete,Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26170,KT_AG,"Gefahrenhinweiskarte Hochwasser, steile Gewässer",ch_ag_geo_are_ghksteil_01,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gefahrenhinweiskarte Hochwasser, steile Gewässer||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_ghksteil_01||1.3.0&E=2647679.536876081&N=1247876.6854364069&zoom=4","Die Gefahrenhinweisgebiete Überflutung steiler Gebiete sind ein Element des Projekts Gefahrenhinweiskarte. Sie umfassen für den ganzen Kanton die steilen Gebiete (> 2 % Gefälle), die bei einem Extremereignis von Hochwasser betroffen sein könnten. Sie enthalten jedoch keine Aussage über die Eintretenswahrscheinlichkeit und Intensität von Ereignissen. Die Gefahrenhinweisgebiete weisen eine Unschärfe auf, sind also nicht parzellenscharf abgegrenzt. Die Daten sind auf den Massstab 1 : 50-000 generalisiert und dürfen nur zusammen mit der LK 50 verwendet werden.","Gewässer, Naturbedingte Risiken",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Gefahrenhinweiskarte Hochwasser, steile Gewässer",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26171,KT_AG,Gefahrenhinweisgebiete Hochwasser (1:50-000),ch_ag_geo_are_ghktotal,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gefahrenhinweisgebiete Hochwasser (1:50-000)||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_ghktotal||1.3.0&E=2647679.536876081&N=1247876.6854364069&zoom=3,"Die Gefahrenhinweisgebiete (1:50-000) umfassen für den ganzen Kanton die Gebiete, die bei einem Extremereignis von Hochwasser betroffen sein könnten. Sie enthalten jedoch keine Aussage über die Eintretenswahrscheinlichkeit und Intensität von Ereignissen. Die Gefahrenhinweisgebiete weisen eine Unschärfe auf, sind also nicht parzellenscharf abgegrenzt. Die Daten sind auf den Massstab 1 : 50-000 generalisiert und dürfen nur zusammen mit der LK 50 verwendet werden.","Gewässer, Naturbedingte Risiken",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,Gefahrenhinweisgebiete Hochwasser (1:50-000),Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center?
26172,KT_AG,"Gefahrenhinweiskarte Hochwasser, sämtliche Prozesse",ch_ag_geo_are_ghktotal_01,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gefahrenhinweiskarte Hochwasser, sämtliche Prozesse||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_ghktotal_01||1.3.0&E=2647679.536876081&N=1247876.6854364069&zoom=4","Die Gefahrenhinweisgebiete (1:50-000) umfassen für den ganzen Kanton die Gebiete, die bei einem Extremereignis von Hochwasser betroffen sein könnten. Sie enthalten jedoch keine Aussage über die Eintretenswahrscheinlichkeit und Intensität von Ereignissen. Die Gefahrenhinweisgebiete weisen eine Unschärfe auf, sind also nicht parzellenscharf abgegrenzt. Die Daten sind auf den Massstab 1 : 50-000 generalisiert und dürfen nur zusammen mit der LK 50 verwendet werden.","Gewässer, Naturbedingte Risiken",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Gefahrenhinweiskarte Hochwasser, sämtliche Prozesse",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26173,KT_AG,Gefahrenhinweisgebiete Übersarung,ch_ag_geo_are_ghkuebersar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gefahrenhinweisgebiete Übersarung||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_ghkuebersar||1.3.0&E=2649189.841967733&N=1247889.0223953363&zoom=3,"Die Gefahrenhinweisgebiete Übersarung sind ein Element des Projekts Gefahrenhinweiskarte. Sie umfassen für den ganzen Kanton die Gebiete, die bei einem Extremereignis von Übersarung betroffen sein könnten. Sie enthalten jedoch keine Aussage über die Eintretenswahrscheinlichkeit und Intensität von Ereignissen. Die Gefahrenhinweisgebiete weisen eine Unschärfe auf, sind also nicht parzellenscharf abgegrenzt. Die Daten sind auf den Massstab 1 : 50-000 generalisiert und dürfen nur zusammen mit der LK 50 verwendet werden. Definition Übersarung: Geschiebe, das bei einem Hochwasser ausserhalb des Flussbettes abgelagert wird.","Gewässer, Naturbedingte Risiken",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,Gefahrenhinweisgebiete Übersarung,Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26174,KT_AG,"Gefahrenhinweiskarte Hochwasser, Übersarung",ch_ag_geo_are_ghkuebersar_01,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gefahrenhinweiskarte Hochwasser, Übersarung||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_ghkuebersar_01||1.3.0&E=2649189.841967733&N=1247889.0223953363&zoom=4","Die Gefahrenhinweisgebiete Übersarung sind ein Element des Projekts Gefahrenhinweiskarte. Sie umfassen für den ganzen Kanton die Gebiete, die bei einem Extremereignis von Übersarung betroffen sein könnten. Sie enthalten jedoch keine Aussage über die Eintretenswahrscheinlichkeit und Intensität von Ereignissen. Die Gefahrenhinweisgebiete weisen eine Unschärfe auf, sind also nicht parzellenscharf abgegrenzt. Die Daten sind auf den Massstab 1 : 50-000 generalisiert und dürfen nur zusammen mit der LK 50 verwendet werden. Definition Übersarung: Geschiebe, das bei einem Hochwasser ausserhalb des Flussbettes abgelagert wird.","Gewässer, Naturbedingte Risiken",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Gefahrenhinweiskarte Hochwasser, Übersarung",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center?
26175,KT_AG,"Historische Baugebiete 1984 (LK25), Grünzone",ch_ag_geo_are_histbzgruen,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Baugebiete 1984 (LK25), Grünzone||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbzgruen||1.3.0&E=2646924.383168854&N=1247870.6614323852&zoom=3","Grünzone innerhalb Baugebiet aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Historische Baugebiete 1984 (LK25), Grünzone",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26176,KT_AG,"Baugebiete 1983, Grünzonen",ch_ag_geo_are_histbzgruen_01,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Baugebiete 1983, Grünzonen||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbzgruen_01||1.3.0&E=2646924.383168854&N=1247870.6614323852&zoom=4","Grünzone innerhalb Baugebiet aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Baugebiete 1983, Grünzonen",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26177,KT_AG,"Historische Baugebiete 1984 (LK25), Industrie- und reine Gewerbezone",ch_ag_geo_are_histbzind,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Baugebiete 1984 (LK25), Industrie- und reine Gewerbezone||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbzind||1.3.0&E=2647670.59702144&N=1248988.4733859766&zoom=3","Industrie- und reine Gewerbezonen im Baugebiet aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Historische Baugebiete 1984 (LK25), Industrie- und reine Gewerbezone",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center?
26178,KT_AG,"Baugebiete 1983, Industrie- und Gewerbezonen",ch_ag_geo_are_histbzind_01,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Baugebiete 1983, Industrie- und Gewerbezonen||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbzind_01||1.3.0&E=2647670.59702144&N=1248988.4733859766&zoom=4","Industrie- und reine Gewerbezonen im Baugebiet aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Baugebiete 1983, Industrie- und Gewerbezonen",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26179,KT_AG,"Historische Baugebiete 1984 (LK25), Industriezone überbaut",ch_ag_geo_are_histbziueb,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Baugebiete 1984 (LK25), Industriezone überbaut||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbziueb||1.3.0&E=2647670.59702144&N=1248988.4733859766&zoom=3","Überbaute Industrie- und reine Gewerbezonen im Baugebiet aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Historische Baugebiete 1984 (LK25), Industriezone überbaut",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26180,KT_AG,"Baugebiete 1983, Industrie-/Gewerbezonen überbaut",ch_ag_geo_are_histbziueb_01,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Baugebiete 1983, Industrie-/Gewerbezonen überbaut||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbziueb_01||1.3.0&E=2647670.59702144&N=1248988.4733859766&zoom=4","Überbaute Industrie- und reine Gewerbezonen im Baugebiet aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Baugebiete 1983, Industrie-/Gewerbezonen überbaut",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center?
26181,KT_AG,"Historische Baugebiete 1984 (LK25), Zone öffentliche Bauten",ch_ag_geo_are_histbzoeba,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Baugebiete 1984 (LK25), Zone öffentliche Bauten||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbzoeba||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=3","Zone für Öffentliche Bauten und Anlagen im Baugebiet aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Historische Baugebiete 1984 (LK25), Zone öffentliche Bauten",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26182,KT_AG,"Baugebiete 1983, OeBA",ch_ag_geo_are_histbzoeba_01,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Baugebiete 1983, OeBA||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbzoeba_01||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=4","Zone für Öffentliche Bauten und Anlagen im Baugebiet aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Baugebiete 1983, OeBA",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26183,KT_AG,"Historische Bauzonen 1984 (LK25), gesamtes Baugebiet und Gebiete mit Bauzonenausscheidung",ch_ag_geo_are_histbztotal,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Bauzonen 1984 (LK25), gesamtes Baugebiet und Gebiete mit Bauzonenausscheidung||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbztotal||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=3","Baugebiet (rechtskräftiger Bauzonenplan vorhanden) und Bauzonenausscheidung (kein rechtskräftiger Bauzonenplan vorhanden) aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Historische Bauzonen 1984 (LK25), gesamtes Baugebiet und Gebiete mit Bauzonenausscheidung",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center?
26184,KT_AG,"Baugebiete 1983, Bauzonen total und Baugebietsausscheidung",ch_ag_geo_are_histbztotal_01,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Baugebiete 1983, Bauzonen total und Baugebietsausscheidung||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbztotal_01||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=4","Baugebiet (rechtskräftiger Bauzonenplan vorhanden) und Bauzonenausscheidung (kein rechtskräftiger Bauzonenplan vorhanden) aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Baugebiete 1983, Bauzonen total und Baugebietsausscheidung",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26185,KT_AG,"Historische Baugebiete 1984 (LK25), Wohnen und Mischzonen überbaut",ch_ag_geo_are_histbzwueb,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Baugebiete 1984 (LK25), Wohnen und Mischzonen überbaut||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbzwueb||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=3","Überbaute Wohn- und Mischzonen im Baugebiet aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Historische Baugebiete 1984 (LK25), Wohnen und Mischzonen überbaut",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26186,KT_AG,"Baugebiete 1983, Wohn-/Mischzonen überbaut",ch_ag_geo_are_histbzwueb_01,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Baugebiete 1983, Wohn-/Mischzonen überbaut||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histbzwueb_01||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=4","Überbaute Wohn- und Mischzonen im Baugebiet aus der Landeskarte 1:25-000. Grundlagendaten für die Statistik der überbauten und nicht überbauten Baugebiete auf der Grundlage des Gesamtplans Baugebiet/Kulturland, Stand Juni 1983 und LK 1:25-000 Stand 1976 vom Januar 1984.","Bodenbedeckung, Bodennutzung, Raumplanung, Raumentwicklung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,"Baugebiete 1983, Wohn-/Mischzonen überbaut",Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center?
26187,KT_AG,Historische Siedlungsfläche 1840,ch_ag_geo_are_histsiedl1840,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Siedlungsfläche 1840||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histsiedl1840||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=3,"Historische Siedlungsfläche abgeleitet vom Datensatz -historische Gebäude 1840- der Gebäude aus der Michaeliskarte (1837 - 1843, 1:25-000)","Raumplanung, Raumentwicklung, Bodenbedeckung, Bodennutzung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,Historische Siedlungsfläche 1840,Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26188,KT_AG,Siedlungsfläche historisch 1840,ch_ag_geo_are_histsiedl1840_01,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siedlungsfläche historisch 1840||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histsiedl1840_01||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=4,"Historische Siedlungsfläche abgeleitet vom Datensatz -historische Gebäude 1840- der Gebäude aus der Michaeliskarte (1837 - 1843, 1:25-000)","Raumplanung, Raumentwicklung, Bodenbedeckung, Bodennutzung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,Siedlungsfläche historisch 1840,Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26189,KT_AG,Historische Siedlungsfläche 1880,ch_ag_geo_are_histsiedl1880,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Siedlungsfläche 1880||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histsiedl1880||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=3,"Historische Siedlungsfläche abgeleitet vom Datensatz -historische Gebäude 1880- der Gebäude aus der Siegfriedkarte (1880, 1:25-000)","Raumplanung, Raumentwicklung, Bodenbedeckung, Bodennutzung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,Historische Siedlungsfläche 1880,Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center?
26190,KT_AG,Siedlungsfläche historisch 1880,ch_ag_geo_are_histsiedl1880_01,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siedlungsfläche historisch 1880||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histsiedl1880_01||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=4,"Historische Siedlungsfläche abgeleitet vom Datensatz -historische Gebäude 1880- der Gebäude aus der Siegfriedkarte (1880, 1:25-000)","Raumplanung, Raumentwicklung, Bodenbedeckung, Bodennutzung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,Siedlungsfläche historisch 1880,Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26191,KT_AG,Historische Siedlungsfläche 1940,ch_ag_geo_are_histsiedl1940,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Siedlungsfläche 1940||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histsiedl1940||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=3,"Historische Siedlungsfläche abgeleitet vom Datensatz -historische Gebäude 1940- der Gebäude aus der Siegfriedkarte (1940, 1:25-000)","Raumplanung, Raumentwicklung, Bodenbedeckung, Bodennutzung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,Historische Siedlungsfläche 1940,Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
26192,KT_AG,Siedlungsfläche historisch 1940,ch_ag_geo_are_histsiedl1940_01,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siedlungsfläche historisch 1940||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histsiedl1940_01||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=4,"Historische Siedlungsfläche abgeleitet vom Datensatz -historische Gebäude 1940- der Gebäude aus der Siegfriedkarte (1940, 1:25-000)","Raumplanung, Raumentwicklung, Bodenbedeckung, Bodennutzung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,Siedlungsfläche historisch 1940,Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center?
26193,KT_AG,Historische Siedlungsfläche 1955,ch_ag_geo_are_histsiedl1955,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Siedlungsfläche 1955||https://wms.geo.ag.ch/public/ows?||ch_ag_geo_are_histsiedl1955||1.3.0&E=2648434.6898131077&N=1247882.8057574483&zoom=3,"Historische Siedlungsfläche abgeleitet vom Datensatz -Siedlungsgebiet historisch 1955- der Gebäude aus der Pixelkarte (1955, 1:25-000)","Raumplanung, Raumentwicklung, Bodenbedeckung, Bodennutzung",AGIS Service Center,https://wms.geo.ag.ch/public/ows,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,agis service center,summary,ENG,EN,50,Historische Siedlungsfläche 1955,Was ist Service Center?,https://wms.geo.ag.ch/public/ows,Was ist Service Center
