,provider,title,name,preview,tree,group,abstract,keywords,legend,contact,endpoint,metadata,update,service,max_zoom,center_lat,center_lon,bbox,keywords_nlp,summary,lang_3,lang_2,metaquality,title_en,abstract_en,keywords_en,keywords_nlp_en
13758,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Ingenbohl, Wirkungsbereiche",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.ingenbohl.wirkungsbereich,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Ingenbohl, Wirkungsbereiche||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.ingenbohl.wirkungsbereich||1.3.0&E=2688326.5267716153&N=1206091.3017903995&zoom=7",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.ingenbohl.wirkungsbereich,ch.sz.a094b.oereb,"ÖREB: Nutzungsplanung kommunal, Ingenbohl, Wirkungsbereiche",nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.ingenbohl.wirkungsbereich&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/1548f3da-076a-4e91-8230-686ece932e3f,nan,WMS,7.0,47.0,8.6,8.543168 46.978695 8.650208 47.027547,"ingenbohl, nutzungsplanung kommunal, wirkungsbereiche, öreb",summary,DEU,DE,25,"ÖREB: usage planning municipal, engineering, areas of action","ÖREB: usage planning municipal, engineering, areas of action",In,"Ingenbohl, usage planning municipal, areas of action, ÖREB"
13759,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Innerthal, Grundnutzung",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.innerthal.grundnutzung,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Innerthal, Grundnutzung||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.innerthal.grundnutzung||1.3.0&E=2712514.247529417&N=1214281.8426229372&zoom=6",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.innerthal.grundnutzung,ch.sz.a094b.oereb,ÖREB: Nutzungsplanung kommunal. Geobasisdatensätze Nr. 73D - 73F gemäss KGeoiV Kanton Schwyz (SRSZ 214.111),nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.innerthal.grundnutzung&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/0632f169-2bff-4e94-a905-8c4613f41630,nan,WMS,6.0,47.07,8.92,8.859821 47.015613 8.984836 47.12569,"73d, srsz 214, nutzungsplanung kommunal, öreb",summary,DEU,DE,50,"ÖREB: Local usage planning, Innerthal, basic use",ÖREB: Local usage planning. Geobasis records No. 73d - 73f according to KGEOIV canton of Schwyz (SRSZ 214.111),In,"73d, SRSZ 214, usage planning municipal, ÖREB"
13763,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Innerthal, Wirkungsbereiche",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.innerthal.wirkungsbereich,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Innerthal, Wirkungsbereiche||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.innerthal.wirkungsbereich||1.3.0&E=2712514.247529417&N=1214281.8426229372&zoom=6",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.innerthal.wirkungsbereich,ch.sz.a094b.oereb,"ÖREB: Nutzungsplanung kommunal, Innerthal, Wirkungsbereiche",nan,nan,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/0632f169-2bff-4e94-a905-8c4613f41630,nan,WMS,6.0,47.07,8.92,8.859821 47.015613 8.984836 47.12569,"nutzungsplanung kommunal, wirkungsbereiche, innerthal, öreb",summary,DEU,DE,25,"ÖREB: Local usage planning, Innerthal, areas of action","ÖREB: Local usage planning, Innerthal, areas of action",In,"Usage planning municipal, areas of action, Innerthal, ÖREB"
13764,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Kuessnacht, Grundnutzung",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.kuessnacht.grundnutzung,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Kuessnacht, Grundnutzung||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.kuessnacht.grundnutzung||1.3.0&E=2676804.5173378545&N=1214826.4424695063&zoom=6",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.kuessnacht.grundnutzung,ch.sz.a094b.oereb,ÖREB: Nutzungsplanung kommunal. Geobasisdatensätze Nr. 73D - 73F gemäss KGeoiV Kanton Schwyz (SRSZ 214.111),nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.kuessnacht.grundnutzung&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/a86affc9-d2c3-4d01-85a7-600f2187478f,nan,WMS,6.0,47.08,8.45,8.382821 47.044805 8.516121 47.120824,"73d, srsz 214, nutzungsplanung kommunal, öreb",summary,DEU,DE,50,"ÖREB: usage planning municipal, Kuessnacht, basic use",ÖREB: Local usage planning. Geobasis records No. 73d - 73f according to KGEOIV canton of Schwyz (SRSZ 214.111),In,"73d, SRSZ 214, usage planning municipal, ÖREB"
13768,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Kuessnacht, Wirkungsbereiche",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.kuessnacht.wirkungsbereich,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Kuessnacht, Wirkungsbereiche||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.kuessnacht.wirkungsbereich||1.3.0&E=2676804.5173378545&N=1214826.4424695063&zoom=6",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.kuessnacht.wirkungsbereich,ch.sz.a094b.oereb,"ÖREB: Nutzungsplanung kommunal, Kuessnacht, Wirkungsbereiche",nan,nan,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/a86affc9-d2c3-4d01-85a7-600f2187478f,nan,WMS,6.0,47.08,8.45,8.382821 47.044805 8.516121 47.120824,"kuessnacht, nutzungsplanung kommunal, wirkungsbereiche, öreb",summary,DEU,DE,25,"ÖREB: usage planning municipal, Kuessnacht, areas of action","ÖREB: Local usage planning, Kuessnacht, areas of action",In,"Kuessnacht, usage planning municipal, areas of action, ÖREB"
13769,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Lachen, Grundnutzung",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lachen.grundnutzung,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Lachen, Grundnutzung||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lachen.grundnutzung||1.3.0&E=2707695.77243494&N=1228647.9141128247&zoom=8",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lachen.grundnutzung,ch.sz.a094b.oereb,ÖREB: Nutzungsplanung kommunal. Geobasisdatensätze Nr. 73D - 73F gemäss KGeoiV Kanton Schwyz (SRSZ 214.111),nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lachen.grundnutzung&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/79188fa4-0e5d-4b21-84b3-b42c00f9f5db,nan,WMS,8.0,47.2,8.86,8.83355 47.180654 8.881041 47.215919,"73d, srsz 214, nutzungsplanung kommunal, öreb",summary,DEU,DE,50,"ÖREB: Local usage planning, laughter, basic use",ÖREB: Local usage planning. Geobasis records No. 73d - 73f according to KGEOIV canton of Schwyz (SRSZ 214.111),In,"73d, SRSZ 214, usage planning municipal, ÖREB"
13773,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Lachen, Wirkungsbereiche",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lachen.wirkungsbereich,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Lachen, Wirkungsbereiche||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lachen.wirkungsbereich||1.3.0&E=2707695.77243494&N=1228647.9141128247&zoom=8",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lachen.wirkungsbereich,ch.sz.a094b.oereb,"ÖREB: Nutzungsplanung kommunal, Lachen, Wirkungsbereiche",nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lachen.wirkungsbereich&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/79188fa4-0e5d-4b21-84b3-b42c00f9f5db,nan,WMS,8.0,47.2,8.86,8.83355 47.180654 8.881041 47.215919,"lachen, nutzungsplanung kommunal, wirkungsbereiche, öreb",summary,DEU,DE,25,"ÖREB: Local usage planning, laughter, areas of action","ÖREB: Local usage planning, laughter, areas of action",In,"Lachen, usage planning municipal, areas of action, ÖREB"
13774,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Lauerz, Grundnutzung",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lauerz.grundnutzung,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Lauerz, Grundnutzung||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lauerz.grundnutzung||1.3.0&E=2686757.049618594&N=1209403.792563789&zoom=7",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lauerz.grundnutzung,ch.sz.a094b.oereb,ÖREB: Nutzungsplanung kommunal. Geobasisdatensätze Nr. 73D - 73F gemäss KGeoiV Kanton Schwyz (SRSZ 214.111),nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lauerz.grundnutzung&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/dd759944-4214-4203-96fc-bbba85a5cdf9,nan,WMS,7.0,47.03,8.58,8.543781 47.006272 8.616336 47.05223,"73d, srsz 214, nutzungsplanung kommunal, öreb",summary,DEU,DE,50,"ÖREB: Performance planning municipal, Lauerz, basic use",ÖREB: Local usage planning. Geobasis records No. 73d - 73f according to KGEOIV canton of Schwyz (SRSZ 214.111),In,"73d, SRSZ 214, usage planning municipal, ÖREB"
13778,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Lauerz, Wirkungsbereiche",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lauerz.wirkungsbereich,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Lauerz, Wirkungsbereiche||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lauerz.wirkungsbereich||1.3.0&E=2686757.049618594&N=1209403.792563789&zoom=7",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.lauerz.wirkungsbereich,ch.sz.a094b.oereb,"ÖREB: Nutzungsplanung kommunal, Lauerz, Wirkungsbereiche",nan,nan,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/dd759944-4214-4203-96fc-bbba85a5cdf9,nan,WMS,7.0,47.03,8.58,8.543781 47.006272 8.616336 47.05223,"lauerz, nutzungsplanung kommunal, wirkungsbereiche, öreb",summary,DEU,DE,25,"ÖREB: Performance planning municipal, lurder, areas of action","ÖREB: usage planning municipal, lurder, areas of action",In,"Lauerz, usage planning municipal, areas of action, ÖREB"
13779,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Morschach, Grundnutzung",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.morschach.grundnutzung,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Morschach, Grundnutzung||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.morschach.grundnutzung||1.3.0&E=2692180.4080408574&N=1202814.0495377977&zoom=7",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.morschach.grundnutzung,ch.sz.a094b.oereb,ÖREB: Nutzungsplanung kommunal. Geobasisdatensätze Nr. 73D - 73F gemäss KGeoiV Kanton Schwyz (SRSZ 214.111),nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.morschach.grundnutzung&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/7329d3cd-a7ea-4f1f-b9dd-bf4a47e1cbce,nan,WMS,7.0,46.97,8.65,8.59511 46.9457 8.705478 47.001751,"73d, srsz 214, nutzungsplanung kommunal, öreb",summary,DEU,DE,50,"ÖREB: Planning of uses Kommunal, Morschach, basic use",ÖREB: Local usage planning. Geobasis records No. 73d - 73f according to KGEOIV canton of Schwyz (SRSZ 214.111),In,"73d, SRSZ 214, usage planning municipal, ÖREB"
13783,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Morschach, Wirkungsbereiche",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.morschach.wirkungsbereich,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Morschach, Wirkungsbereiche||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.morschach.wirkungsbereich||1.3.0&E=2692180.4080408574&N=1202814.0495377977&zoom=7",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.morschach.wirkungsbereich,ch.sz.a094b.oereb,"ÖREB: Nutzungsplanung kommunal, Morschach, Wirkungsbereiche",nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.morschach.wirkungsbereich&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/7329d3cd-a7ea-4f1f-b9dd-bf4a47e1cbce,nan,WMS,7.0,46.97,8.65,8.59511 46.9457 8.705478 47.001751,"nutzungsplanung kommunal, wirkungsbereiche, morschach, öreb",summary,DEU,DE,25,"ÖREB: usage planning municipal, Morschach, areas of action","ÖREB: usage planning municipal, Morschach, areas of action",into,"Usage planning municipal, areas of activity, Morschach, ÖREB"
13784,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Muotathal, Grundnutzung",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.muotathal.grundnutzung,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Muotathal, Grundnutzung||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.muotathal.grundnutzung||1.3.0&E=2705135.0657845954&N=1201916.2434487934&zoom=5",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.muotathal.grundnutzung,ch.sz.a094b.oereb,ÖREB: Nutzungsplanung kommunal. Geobasisdatensätze Nr. 73D - 73F gemäss KGeoiV Kanton Schwyz (SRSZ 214.111),nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.muotathal.grundnutzung&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/23504092-9609-4f7f-b433-3bab4485291e,nan,WMS,5.0,46.96,8.82,8.659526 46.880508 8.981412 47.035212,"73d, srsz 214, nutzungsplanung kommunal, öreb",summary,DEU,DE,50,"ÖREB: usage planning municipal, muotathal, basic use",ÖREB: Local usage planning. Geobasis records No. 73d - 73f according to KGEOIV canton of Schwyz (SRSZ 214.111),In,"73d, SRSZ 214, usage planning municipal, ÖREB"
13788,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Muotathal, Wirkungsbereiche",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.muotathal.wirkungsbereich,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Muotathal, Wirkungsbereiche||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.muotathal.wirkungsbereich||1.3.0&E=2705135.0657845954&N=1201916.2434487934&zoom=5",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.muotathal.wirkungsbereich,ch.sz.a094b.oereb,"ÖREB: Nutzungsplanung kommunal, Muotathal, Wirkungsbereiche",nan,nan,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/23504092-9609-4f7f-b433-3bab4485291e,nan,WMS,5.0,46.96,8.82,8.659526 46.880508 8.981412 47.035212,"muotathal, nutzungsplanung kommunal, wirkungsbereiche, öreb",summary,DEU,DE,25,"ÖREB: usage planning municipal, muotathal, areas of action","ÖREB: usage planning municipal, muotathal, areas of action",In,"Muotathal, usage planning municipal, areas of action, ÖREB"
13789,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Oberiberg, Grundnutzung",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.oberiberg.grundnutzung,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Oberiberg, Grundnutzung||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.oberiberg.grundnutzung||1.3.0&E=2702717.986880345&N=1209657.3413621578&zoom=6",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.oberiberg.grundnutzung,ch.sz.a094b.oereb,ÖREB: Nutzungsplanung kommunal. Geobasisdatensätze Nr. 73D - 73F gemäss KGeoiV Kanton Schwyz (SRSZ 214.111),nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.oberiberg.grundnutzung&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/182d8f13-eed2-4259-bc9e-ca8701e586a8,nan,WMS,6.0,47.03,8.79,8.726364 46.990411 8.852592 47.075811,"73d, srsz 214, nutzungsplanung kommunal, öreb",summary,DEU,DE,50,"ÖREB: Usage planning Kommunal, Oberiberg, basic use",ÖREB: Local usage planning. Geobasis records No. 73d - 73f according to KGEOIV canton of Schwyz (SRSZ 214.111),In,"73d, SRSZ 214, usage planning municipal, ÖREB"
13793,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Oberiberg, Wirkungsbereiche",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.oberiberg.wirkungsbereich,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Oberiberg, Wirkungsbereiche||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.oberiberg.wirkungsbereich||1.3.0&E=2702717.986880345&N=1209657.3413621578&zoom=6",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.oberiberg.wirkungsbereich,ch.sz.a094b.oereb,"ÖREB: Nutzungsplanung kommunal, Oberiberg, Wirkungsbereiche",nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.oberiberg.wirkungsbereich&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/182d8f13-eed2-4259-bc9e-ca8701e586a8,nan,WMS,6.0,47.03,8.79,8.726364 46.990411 8.852592 47.075811,"nutzungsplanung kommunal, wirkungsbereiche, oberiberg, öreb",summary,DEU,DE,25,"ÖREB: Usage planning Kommunal, Oberiberg, areas of action","ÖREB: usage planning municipal, Oberiberg, areas of action",In,"Usage planning municipal, areas of action, Oberiberg, ÖREB"
13794,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Reichenburg, Grundnutzung",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.reichenburg.grundnutzung,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Reichenburg, Grundnutzung||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.reichenburg.grundnutzung||1.3.0&E=2716874.2806033115&N=1224373.3995659454&zoom=7",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.reichenburg.grundnutzung,ch.sz.a094b.oereb,ÖREB: Nutzungsplanung kommunal. Geobasisdatensätze Nr. 73D - 73F gemäss KGeoiV Kanton Schwyz (SRSZ 214.111),nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.reichenburg.grundnutzung&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/e7b5fa23-6126-4089-9b23-7e8bd2c106a1,nan,WMS,7.0,47.16,8.98,8.940785 47.132795 9.01293 47.189673,"73d, srsz 214, nutzungsplanung kommunal, öreb",summary,DEU,DE,50,"ÖREB: Usage planning Kommunal, Reichenburg, basic use",ÖREB: Local usage planning. Geobasis records No. 73d - 73f according to KGEOIV canton of Schwyz (SRSZ 214.111),In,"73d, SRSZ 214, usage planning municipal, ÖREB"
13798,KT_SZ,"ÖREB: Nutzungsplanung kommunal, Reichenburg, Wirkungsbereiche",ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.reichenburg.wirkungsbereich,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||ÖREB: Nutzungsplanung kommunal, Reichenburg, Wirkungsbereiche||https://map.geo.sz.ch/mapserv_proxy?lang=de?||ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.reichenburg.wirkungsbereich||1.3.0&E=2716874.2806033115&N=1224373.3995659454&zoom=7",KT_SZ/Geoportal des Kantons Schwyz/ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.reichenburg.wirkungsbereich,ch.sz.a094b.oereb,"ÖREB: Nutzungsplanung kommunal, Reichenburg, Wirkungsbereiche",nan,https://map.geo.sz.ch/mapserv_proxy?ogcserver=source%20for%20image%2Fpng&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=ch.sz.a094b.oereb.raumplanung.nutzungsplanung_kommunal.reichenburg.wirkungsbereich&format=image/png&STYLE=default,nan,https://map.geo.sz.ch/mapserv_proxy,https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/metadata/e7b5fa23-6126-4089-9b23-7e8bd2c106a1,nan,WMS,7.0,47.16,8.98,8.940785 47.132795 9.01293 47.189673,"nutzungsplanung kommunal, wirkungsbereiche, reichenburg, öreb",summary,DEU,DE,25,"ÖREB: usage planning municipal, Reichenburg, areas of action","ÖREB: usage planning municipal, Reichenburg, areas of action",In,"Usage planning municipal, areas of action, Reichenburg, ÖREB"
